epoch,dice_inner_0,dice_inner_1,dice_inner_2,dice_inner_3,dice_inner_4,loss,val_dice_inner_0,val_dice_inner_1,val_dice_inner_2,val_dice_inner_3,val_dice_inner_4,val_loss
115,0.9940925240516663,3.8654931699966255e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.6937049031257629,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
116,0.9940921068191528,3.8654935252679934e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.6937052607536316,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
117,0.9940921664237976,3.865492104182522e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.6937055587768555,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
118,0.9940921068191528,3.8654935252679934e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.6937049627304077,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
119,0.9940922260284424,3.8654935252679934e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.6937056183815002,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
120,0.9940924644470215,3.86549245945389e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.693705677986145,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
121,0.9940924644470215,3.8654928147252576e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.6937050223350525,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
122,0.994092583656311,3.865494946353465e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.6937055587768555,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
123,0.9940929412841797,3.865493880539361e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.6937054991722107,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
124,0.9940924048423767,3.865494591082097e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.6937054395675659,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
125,0.9940926432609558,3.865493880539361e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.6937055587768555,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
126,0.9940924644470215,3.8654928147252576e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.6937050223350525,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
127,0.9940927028656006,3.8654928147252576e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.693705141544342,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
128,0.9940922856330872,3.8654935252679934e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.693705141544342,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
129,0.9940923452377319,3.865494591082097e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.6937052607536316,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
130,0.9940926432609558,3.8654960121675686e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.693705677986145,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
131,0.994092583656311,3.865496722710304e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.6937056183815002,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
132,0.9940923452377319,3.8654931699966255e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.6937049031257629,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
133,0.9940922856330872,3.8654935252679934e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.6937052607536316,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
134,0.9940923452377319,3.8654931699966255e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.6937053799629211,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
135,0.9940919280052185,3.865494946353465e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.6937052011489868,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
136,0.9940922260284424,3.8654931699966255e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.6937053799629211,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
137,0.9940924048423767,3.8654928147252576e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.6937053799629211,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
138,0.9940924644470215,3.8654935252679934e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.6937049627304077,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
139,0.9940927624702454,3.865491393639786e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.6937054991722107,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
140,0.9940924048423767,3.865494235810729e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.6937052011489868,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
141,0.9940927028656006,3.865494235810729e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.6937053799629211,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
142,0.9940924048423767,3.8654928147252576e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.6937052011489868,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
143,0.9940925240516663,3.865493880539361e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.6937053799629211,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
144,0.9940928816795349,3.8654928147252576e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.693705141544342,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
145,0.9940922856330872,3.865493880539361e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.693705141544342,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
146,0.9940924048423767,3.865494235810729e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.6937048435211182,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
147,0.9940922260284424,3.865492104182522e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.6937055587768555,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
148,0.9940922260284424,3.865493880539361e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.6937052011489868,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
149,0.994093120098114,3.8654935252679934e-08,0.6489999890327454,3.8759392917420143e-10,0.7829999923706055,0.6937055587768555,0.9905961155891418,3.34566614412779e-08,0.2935323417186737,3.875965381983093e-10,0.6915422677993774,0.7831665873527527
